notice_id,notice_date,notice_path,repo_url,repo_owner,repo_name,repo_status,lineage_id,repo_role,parent_or_source_repo,offending_file_path,alleged_data_type,first_observed_repo_date,first_observed_offending_commit_date,removal_or_disable_date,paper_title,doi,pubmed_id,paper_authors,candidate_app_id,application_title,application_pi,application_institution,application_linked_to_dmca_targeted_repository_lineage,match_grade,match_score,match_reason,evidence_urls,uploader_attribution,manual_review_needed,repo_linked_doi,repo_linked_pmid,repo_linked_publication_title,crosswalk_pub_ids,crosswalk_app_ids,crosswalk_application_count,crosswalk_identifier_type,crosswalk_evidence,evidence_class,evidence_components,deterministic_evidence_present,identity_evidence_present,contextual_evidence_present,offending_file_name,target_scope,github_repo_id,github_created_at,github_pushed_at,github_fork,github_parent,github_source,wayback_first_capture,wayback_capture_count,evidence_file,repository_readme_urls,citation_metadata_urls,metadata_publication_links,package_metadata_sources,package_metadata_urls,wayback_readme_first_capture,wayback_readme_capture_count,wayback_readme_urls,wayback_readme_fetched_at_utc
2025-12-01-uk-biobank-2,2025-12-01,2025/12/2025-12-01-uk-biobank-2.md,https://github.com/Sirius-Yang/IMDs_WES,Sirius-Yang,IMDs_WES,http_451,lineage_sirius-yang_imds_wes,unknown,,QC/Step4/king_example.con,genotype; hospital_episode_statistics,,,2025-12-01,"Large-scale whole-exome sequencing analyses identified protein-coding variants associated with immune-mediated diseases in 350,770 adults",10.1038/s41467-024-49782-0,39009607,Liu Yang; Ya-Nan Ou; Bang-Sheng Wu; Wei-Shi Liu; Yue-Ting Deng; Xiao-Yu He; Yi-Lin Chen; Jujiao Kang; Chen-Jie Fei; Ying Zhu; Lan Tan; Qiang Dong; Jianfeng Feng; Wei Cheng; Jin-Tai Yu,19542,Identifying multi-level biomarkers and disease mechanisms for major mental disorders,Professor Jianfeng Feng,University of Warwick,true,confirmed,100,Public metadata seed records a unique repository-publication-application evidence chain.,https://github.com/github/dmca/blob/master/2025/12/2025-12-01-uk-biobank-2.md; https://github.com/Sirius-Yang/IMDs_WES/blob/705ebe6d34fea3ec769b9b0084a8f90f922b0512/QC/Step4/king_example.con; https://github.com/Sirius-Yang/IMDs_WES; https://www.nature.com/articles/s41467-024-49782-0; https://pubmed.ncbi.nlm.nih.gov/39009607/; https://zenodo.org/records/11307851; https://doi.org/10.1038/s41467-024-49782-0,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,false,10.1038/s41467-024-49782-0,39009607,"Large-scale whole-exome sequencing analyses identified protein-coding variants associated with immune-mediated diseases in 350,770 adults",,19542,1,doi; pmid; title,"[{""app_id"": ""19542"", ""evidence_class"": ""A1_DIRECT_APP_ID"", ""evidence_urls"": ""https://www.nature.com/articles/s41467-024-49782-0; https://pubmed.ncbi.nlm.nih.gov/39009607/; https://zenodo.org/records/11307851; https://github.com/Sirius-Yang/IMDs_WES; https://doi.org/10.1038/s41467-024-49782-0"", ""identifier"": ""10.1038/s41467-024-49782-0"", ""identifier_type"": ""doi; pmid; title"", ""pub_id"": """", ""source_relation"": ""Nature Communications code availability and Zenodo software metadata link the exact GitHub repository; article methods/data availability identify unique UKB project/application number 19542.""}]",A1_DIRECT_APP_ID,public_metadata_seed; A1_DIRECT_APP_ID; direct_application_id,true,false,false,king_example.con,single_file,,,,,,,,0,evidence/lineages/lineage_sirius-yang_imds_wes.md,,,,,,,,,
2025-12-01-uk-biobank-2,2025-12-01,2025/12/2025-12-01-uk-biobank-2.md,https://github.com/Sirius-Yang/IMDs_WES,Sirius-Yang,IMDs_WES,http_451,lineage_sirius-yang_imds_wes,unknown,,QC/Step3/non_retracted_and_sex_qc_filtered_example.txt,genotype; hospital_episode_statistics,,,2025-12-01,"Large-scale whole-exome sequencing analyses identified protein-coding variants associated with immune-mediated diseases in 350,770 adults",10.1038/s41467-024-49782-0,39009607,Liu Yang; Ya-Nan Ou; Bang-Sheng Wu; Wei-Shi Liu; Yue-Ting Deng; Xiao-Yu He; Yi-Lin Chen; Jujiao Kang; Chen-Jie Fei; Ying Zhu; Lan Tan; Qiang Dong; Jianfeng Feng; Wei Cheng; Jin-Tai Yu,19542,Identifying multi-level biomarkers and disease mechanisms for major mental disorders,Professor Jianfeng Feng,University of Warwick,true,confirmed,100,Public metadata seed records a unique repository-publication-application evidence chain.,https://github.com/github/dmca/blob/master/2025/12/2025-12-01-uk-biobank-2.md; https://github.com/Sirius-Yang/IMDs_WES/blob/1fc8786e8a99499106f809247aa4c7ae499c4ede/QC/Step3/non_retracted_and_sex_qc_filtered_example.txt; https://github.com/Sirius-Yang/IMDs_WES; https://www.nature.com/articles/s41467-024-49782-0; https://pubmed.ncbi.nlm.nih.gov/39009607/; https://zenodo.org/records/11307851; https://doi.org/10.1038/s41467-024-49782-0,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,false,10.1038/s41467-024-49782-0,39009607,"Large-scale whole-exome sequencing analyses identified protein-coding variants associated with immune-mediated diseases in 350,770 adults",,19542,1,doi; pmid; title,"[{""app_id"": ""19542"", ""evidence_class"": ""A1_DIRECT_APP_ID"", ""evidence_urls"": ""https://www.nature.com/articles/s41467-024-49782-0; https://pubmed.ncbi.nlm.nih.gov/39009607/; https://zenodo.org/records/11307851; https://github.com/Sirius-Yang/IMDs_WES; https://doi.org/10.1038/s41467-024-49782-0"", ""identifier"": ""10.1038/s41467-024-49782-0"", ""identifier_type"": ""doi; pmid; title"", ""pub_id"": """", ""source_relation"": ""Nature Communications code availability and Zenodo software metadata link the exact GitHub repository; article methods/data availability identify unique UKB project/application number 19542.""}]",A1_DIRECT_APP_ID,public_metadata_seed; A1_DIRECT_APP_ID; direct_application_id,true,false,false,non_retracted_and_sex_qc_filtered_example.txt,single_file,,,,,,,,0,evidence/lineages/lineage_sirius-yang_imds_wes.md,,,,,,,,,
2025-12-01-uk-biobank-2,2025-12-01,2025/12/2025-12-01-uk-biobank-2.md,https://github.com/Sirius-Yang/IMDs_WES,Sirius-Yang,IMDs_WES,http_451,lineage_sirius-yang_imds_wes,unknown,,QC/Stepnon_retracted_and_sex_qc_filtered_example.txt,genotype; hospital_episode_statistics,,,2025-12-01,"Large-scale whole-exome sequencing analyses identified protein-coding variants associated with immune-mediated diseases in 350,770 adults",10.1038/s41467-024-49782-0,39009607,Liu Yang; Ya-Nan Ou; Bang-Sheng Wu; Wei-Shi Liu; Yue-Ting Deng; Xiao-Yu He; Yi-Lin Chen; Jujiao Kang; Chen-Jie Fei; Ying Zhu; Lan Tan; Qiang Dong; Jianfeng Feng; Wei Cheng; Jin-Tai Yu,19542,Identifying multi-level biomarkers and disease mechanisms for major mental disorders,Professor Jianfeng Feng,University of Warwick,true,confirmed,100,Public metadata seed records a unique repository-publication-application evidence chain.,https://github.com/github/dmca/blob/master/2025/12/2025-12-01-uk-biobank-2.md; https://github.com/Sirius-Yang/IMDs_WES/blob/f214e38c7526854348ed69a33e30f97d5d0960e6/QC/Stepnon_retracted_and_sex_qc_filtered_example.txt; https://github.com/Sirius-Yang/IMDs_WES; https://www.nature.com/articles/s41467-024-49782-0; https://pubmed.ncbi.nlm.nih.gov/39009607/; https://zenodo.org/records/11307851; https://doi.org/10.1038/s41467-024-49782-0,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,false,10.1038/s41467-024-49782-0,39009607,"Large-scale whole-exome sequencing analyses identified protein-coding variants associated with immune-mediated diseases in 350,770 adults",,19542,1,doi; pmid; title,"[{""app_id"": ""19542"", ""evidence_class"": ""A1_DIRECT_APP_ID"", ""evidence_urls"": ""https://www.nature.com/articles/s41467-024-49782-0; https://pubmed.ncbi.nlm.nih.gov/39009607/; https://zenodo.org/records/11307851; https://github.com/Sirius-Yang/IMDs_WES; https://doi.org/10.1038/s41467-024-49782-0"", ""identifier"": ""10.1038/s41467-024-49782-0"", ""identifier_type"": ""doi; pmid; title"", ""pub_id"": """", ""source_relation"": ""Nature Communications code availability and Zenodo software metadata link the exact GitHub repository; article methods/data availability identify unique UKB project/application number 19542.""}]",A1_DIRECT_APP_ID,public_metadata_seed; A1_DIRECT_APP_ID; direct_application_id,true,false,false,Stepnon_retracted_and_sex_qc_filtered_example.txt,single_file,,,,,,,,0,evidence/lineages/lineage_sirius-yang_imds_wes.md,,,,,,,,,
2025-12-01-uk-biobank-2,2025-12-01,2025/12/2025-12-01-uk-biobank-2.md,https://github.com/Sirius-Yang/IMDs_WES,Sirius-Yang,IMDs_WES,http_451,lineage_sirius-yang_imds_wes,unknown,,QC/Step3/head,genotype; hospital_episode_statistics,,,2025-12-01,"Large-scale whole-exome sequencing analyses identified protein-coding variants associated with immune-mediated diseases in 350,770 adults",10.1038/s41467-024-49782-0,39009607,Liu Yang; Ya-Nan Ou; Bang-Sheng Wu; Wei-Shi Liu; Yue-Ting Deng; Xiao-Yu He; Yi-Lin Chen; Jujiao Kang; Chen-Jie Fei; Ying Zhu; Lan Tan; Qiang Dong; Jianfeng Feng; Wei Cheng; Jin-Tai Yu,19542,Identifying multi-level biomarkers and disease mechanisms for major mental disorders,Professor Jianfeng Feng,University of Warwick,true,confirmed,100,Public metadata seed records a unique repository-publication-application evidence chain.,https://github.com/github/dmca/blob/master/2025/12/2025-12-01-uk-biobank-2.md; https://github.com/Sirius-Yang/IMDs_WES/blob/c8d24849d3c95588f591371e90d98876f22f88f5/QC/Step3/head; https://github.com/Sirius-Yang/IMDs_WES; https://www.nature.com/articles/s41467-024-49782-0; https://pubmed.ncbi.nlm.nih.gov/39009607/; https://zenodo.org/records/11307851; https://doi.org/10.1038/s41467-024-49782-0,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,false,10.1038/s41467-024-49782-0,39009607,"Large-scale whole-exome sequencing analyses identified protein-coding variants associated with immune-mediated diseases in 350,770 adults",,19542,1,doi; pmid; title,"[{""app_id"": ""19542"", ""evidence_class"": ""A1_DIRECT_APP_ID"", ""evidence_urls"": ""https://www.nature.com/articles/s41467-024-49782-0; https://pubmed.ncbi.nlm.nih.gov/39009607/; https://zenodo.org/records/11307851; https://github.com/Sirius-Yang/IMDs_WES; https://doi.org/10.1038/s41467-024-49782-0"", ""identifier"": ""10.1038/s41467-024-49782-0"", ""identifier_type"": ""doi; pmid; title"", ""pub_id"": """", ""source_relation"": ""Nature Communications code availability and Zenodo software metadata link the exact GitHub repository; article methods/data availability identify unique UKB project/application number 19542.""}]",A1_DIRECT_APP_ID,public_metadata_seed; A1_DIRECT_APP_ID; direct_application_id,true,false,false,head,single_file,,,,,,,,0,evidence/lineages/lineage_sirius-yang_imds_wes.md,,,,,,,,,
2025-12-01-uk-biobank-2,2025-12-01,2025/12/2025-12-01-uk-biobank-2.md,https://github.com/Sirius-Yang/IMDs_WES,Sirius-Yang,IMDs_WES,http_451,lineage_sirius-yang_imds_wes,unknown,,QC/Step4/ukb_wes_chr_all_king_sample_qc_final_unrelated_example.eigenval,genotype; hospital_episode_statistics,,,2025-12-01,"Large-scale whole-exome sequencing analyses identified protein-coding variants associated with immune-mediated diseases in 350,770 adults",10.1038/s41467-024-49782-0,39009607,Liu Yang; Ya-Nan Ou; Bang-Sheng Wu; Wei-Shi Liu; Yue-Ting Deng; Xiao-Yu He; Yi-Lin Chen; Jujiao Kang; Chen-Jie Fei; Ying Zhu; Lan Tan; Qiang Dong; Jianfeng Feng; Wei Cheng; Jin-Tai Yu,19542,Identifying multi-level biomarkers and disease mechanisms for major mental disorders,Professor Jianfeng Feng,University of Warwick,true,confirmed,100,Public metadata seed records a unique repository-publication-application evidence chain.,https://github.com/github/dmca/blob/master/2025/12/2025-12-01-uk-biobank-2.md; https://github.com/Sirius-Yang/IMDs_WES/blob/7a2acb497cfe1232ef8c5fe03a8e16b291b9cdbf/QC/Step4/ukb_wes_chr_all_king_sample_qc_final_unrelated_example.eigenval; https://github.com/Sirius-Yang/IMDs_WES; https://www.nature.com/articles/s41467-024-49782-0; https://pubmed.ncbi.nlm.nih.gov/39009607/; https://zenodo.org/records/11307851; https://doi.org/10.1038/s41467-024-49782-0,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,false,10.1038/s41467-024-49782-0,39009607,"Large-scale whole-exome sequencing analyses identified protein-coding variants associated with immune-mediated diseases in 350,770 adults",,19542,1,doi; pmid; title,"[{""app_id"": ""19542"", ""evidence_class"": ""A1_DIRECT_APP_ID"", ""evidence_urls"": ""https://www.nature.com/articles/s41467-024-49782-0; https://pubmed.ncbi.nlm.nih.gov/39009607/; https://zenodo.org/records/11307851; https://github.com/Sirius-Yang/IMDs_WES; https://doi.org/10.1038/s41467-024-49782-0"", ""identifier"": ""10.1038/s41467-024-49782-0"", ""identifier_type"": ""doi; pmid; title"", ""pub_id"": """", ""source_relation"": ""Nature Communications code availability and Zenodo software metadata link the exact GitHub repository; article methods/data availability identify unique UKB project/application number 19542.""}]",A1_DIRECT_APP_ID,public_metadata_seed; A1_DIRECT_APP_ID; direct_application_id,true,false,false,ukb_wes_chr_all_king_sample_qc_final_unrelated_example.eigenval,single_file,,,,,,,,0,evidence/lineages/lineage_sirius-yang_imds_wes.md,,,,,,,,,
2025-12-01-uk-biobank-2,2025-12-01,2025/12/2025-12-01-uk-biobank-2.md,https://github.com/Sirius-Yang/IMDs_WES,Sirius-Yang,IMDs_WES,http_451,lineage_sirius-yang_imds_wes,unknown,,QC/Step3/sample_qc_final_keep_example.txt,genotype; hospital_episode_statistics,,,2025-12-01,"Large-scale whole-exome sequencing analyses identified protein-coding variants associated with immune-mediated diseases in 350,770 adults",10.1038/s41467-024-49782-0,39009607,Liu Yang; Ya-Nan Ou; Bang-Sheng Wu; Wei-Shi Liu; Yue-Ting Deng; Xiao-Yu He; Yi-Lin Chen; Jujiao Kang; Chen-Jie Fei; Ying Zhu; Lan Tan; Qiang Dong; Jianfeng Feng; Wei Cheng; Jin-Tai Yu,19542,Identifying multi-level biomarkers and disease mechanisms for major mental disorders,Professor Jianfeng Feng,University of Warwick,true,confirmed,100,Public metadata seed records a unique repository-publication-application evidence chain.,https://github.com/github/dmca/blob/master/2025/12/2025-12-01-uk-biobank-2.md; https://github.com/Sirius-Yang/IMDs_WES/blob/7327cc7176c03a9143132df3e57f0c30a7d96084/QC/Step3/sample_qc_final_keep_example.txt; https://github.com/Sirius-Yang/IMDs_WES; https://www.nature.com/articles/s41467-024-49782-0; https://pubmed.ncbi.nlm.nih.gov/39009607/; https://zenodo.org/records/11307851; https://doi.org/10.1038/s41467-024-49782-0,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,false,10.1038/s41467-024-49782-0,39009607,"Large-scale whole-exome sequencing analyses identified protein-coding variants associated with immune-mediated diseases in 350,770 adults",,19542,1,doi; pmid; title,"[{""app_id"": ""19542"", ""evidence_class"": ""A1_DIRECT_APP_ID"", ""evidence_urls"": ""https://www.nature.com/articles/s41467-024-49782-0; https://pubmed.ncbi.nlm.nih.gov/39009607/; https://zenodo.org/records/11307851; https://github.com/Sirius-Yang/IMDs_WES; https://doi.org/10.1038/s41467-024-49782-0"", ""identifier"": ""10.1038/s41467-024-49782-0"", ""identifier_type"": ""doi; pmid; title"", ""pub_id"": """", ""source_relation"": ""Nature Communications code availability and Zenodo software metadata link the exact GitHub repository; article methods/data availability identify unique UKB project/application number 19542.""}]",A1_DIRECT_APP_ID,public_metadata_seed; A1_DIRECT_APP_ID; direct_application_id,true,false,false,sample_qc_final_keep_example.txt,single_file,,,,,,,,0,evidence/lineages/lineage_sirius-yang_imds_wes.md,,,,,,,,,
2025-12-01-uk-biobank-2,2025-12-01,2025/12/2025-12-01-uk-biobank-2.md,https://github.com/Sirius-Yang/IMDs_WES,Sirius-Yang,IMDs_WES,http_451,lineage_sirius-yang_imds_wes,unknown,,PostAnalysis/conditional.R,genotype; hospital_episode_statistics,,,2025-12-01,"Large-scale whole-exome sequencing analyses identified protein-coding variants associated with immune-mediated diseases in 350,770 adults",10.1038/s41467-024-49782-0,39009607,Liu Yang; Ya-Nan Ou; Bang-Sheng Wu; Wei-Shi Liu; Yue-Ting Deng; Xiao-Yu He; Yi-Lin Chen; Jujiao Kang; Chen-Jie Fei; Ying Zhu; Lan Tan; Qiang Dong; Jianfeng Feng; Wei Cheng; Jin-Tai Yu,19542,Identifying multi-level biomarkers and disease mechanisms for major mental disorders,Professor Jianfeng Feng,University of Warwick,true,confirmed,100,Public metadata seed records a unique repository-publication-application evidence chain.,https://github.com/github/dmca/blob/master/2025/12/2025-12-01-uk-biobank-2.md; https://github.com/Sirius-Yang/IMDs_WES/blob/5923d751916249d87435632333be6cb4d7002956/PostAnalysis/conditional.R; https://github.com/Sirius-Yang/IMDs_WES; https://www.nature.com/articles/s41467-024-49782-0; https://pubmed.ncbi.nlm.nih.gov/39009607/; https://zenodo.org/records/11307851; https://doi.org/10.1038/s41467-024-49782-0,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,false,10.1038/s41467-024-49782-0,39009607,"Large-scale whole-exome sequencing analyses identified protein-coding variants associated with immune-mediated diseases in 350,770 adults",,19542,1,doi; pmid; title,"[{""app_id"": ""19542"", ""evidence_class"": ""A1_DIRECT_APP_ID"", ""evidence_urls"": ""https://www.nature.com/articles/s41467-024-49782-0; https://pubmed.ncbi.nlm.nih.gov/39009607/; https://zenodo.org/records/11307851; https://github.com/Sirius-Yang/IMDs_WES; https://doi.org/10.1038/s41467-024-49782-0"", ""identifier"": ""10.1038/s41467-024-49782-0"", ""identifier_type"": ""doi; pmid; title"", ""pub_id"": """", ""source_relation"": ""Nature Communications code availability and Zenodo software metadata link the exact GitHub repository; article methods/data availability identify unique UKB project/application number 19542.""}]",A1_DIRECT_APP_ID,public_metadata_seed; A1_DIRECT_APP_ID; direct_application_id,true,false,false,conditional.R,single_file,,,,,,,,0,evidence/lineages/lineage_sirius-yang_imds_wes.md,,,,,,,,,
2025-12-01-uk-biobank-2,2025-12-01,2025/12/2025-12-01-uk-biobank-2.md,https://github.com/Sirius-Yang/IMDs_WES,Sirius-Yang,IMDs_WES,http_451,lineage_sirius-yang_imds_wes,unknown,,QC/QC_Step3.bash,genotype; hospital_episode_statistics,,,2025-12-01,"Large-scale whole-exome sequencing analyses identified protein-coding variants associated with immune-mediated diseases in 350,770 adults",10.1038/s41467-024-49782-0,39009607,Liu Yang; Ya-Nan Ou; Bang-Sheng Wu; Wei-Shi Liu; Yue-Ting Deng; Xiao-Yu He; Yi-Lin Chen; Jujiao Kang; Chen-Jie Fei; Ying Zhu; Lan Tan; Qiang Dong; Jianfeng Feng; Wei Cheng; Jin-Tai Yu,19542,Identifying multi-level biomarkers and disease mechanisms for major mental disorders,Professor Jianfeng Feng,University of Warwick,true,confirmed,100,Public metadata seed records a unique repository-publication-application evidence chain.,https://github.com/github/dmca/blob/master/2025/12/2025-12-01-uk-biobank-2.md; https://github.com/Sirius-Yang/IMDs_WES/blob/5923d751916249d87435632333be6cb4d7002956/QC/QC_Step3.bash; https://github.com/Sirius-Yang/IMDs_WES; https://www.nature.com/articles/s41467-024-49782-0; https://pubmed.ncbi.nlm.nih.gov/39009607/; https://zenodo.org/records/11307851; https://doi.org/10.1038/s41467-024-49782-0,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,false,10.1038/s41467-024-49782-0,39009607,"Large-scale whole-exome sequencing analyses identified protein-coding variants associated with immune-mediated diseases in 350,770 adults",,19542,1,doi; pmid; title,"[{""app_id"": ""19542"", ""evidence_class"": ""A1_DIRECT_APP_ID"", ""evidence_urls"": ""https://www.nature.com/articles/s41467-024-49782-0; https://pubmed.ncbi.nlm.nih.gov/39009607/; https://zenodo.org/records/11307851; https://github.com/Sirius-Yang/IMDs_WES; https://doi.org/10.1038/s41467-024-49782-0"", ""identifier"": ""10.1038/s41467-024-49782-0"", ""identifier_type"": ""doi; pmid; title"", ""pub_id"": """", ""source_relation"": ""Nature Communications code availability and Zenodo software metadata link the exact GitHub repository; article methods/data availability identify unique UKB project/application number 19542.""}]",A1_DIRECT_APP_ID,public_metadata_seed; A1_DIRECT_APP_ID; direct_application_id,true,false,false,QC_Step3.bash,single_file,,,,,,,,0,evidence/lineages/lineage_sirius-yang_imds_wes.md,,,,,,,,,
2025-11-13-uk-biobank-7,2025-11-13,2025/11/2025-11-13-uk-biobank-7.md,https://github.com/hakyimlab/ptrs-ukb,hakyimlab,ptrs-ukb,http_451,lineage_hakyimlab_ptrs-ukb,unknown,,notebook/first_attempt_on_hail.ipynb,genotype; phenotype; hospital_episode_statistics; gwas,,,2025-11-13,Polygenic transcriptome risk scores (PTRS) can improve portability of polygenic risk scores across ancestries,10.1186/s13059-021-02591-w,,Yanyu Liang; Milton Pividori; Ani Manichaikul; Abraham A. Palmer; Nancy J. Cox; Heather E. Wheeler; Hae Kyung Im,19526,Phenomewide scan of gene level associations,Dr Hae Kyung Im,University of Chicago,true,probable,85,Public metadata seed records strong but non-deterministic repository-publication-application evidence.,https://github.com/github/dmca/blob/master/2025/11/2025-11-13-uk-biobank-7.md; https://github.com/hakyimlab/ptrs-ukb/blob/master/notebook/first_attempt_on_hail.ipynb; https://github.com/hakyimlab/ptrs-ukb; https://link.springer.com/article/10.1186/s13059-021-02591-w; https://pmc.ncbi.nlm.nih.gov/articles/PMC8759285/; https://github.com/liangyy/ptrs-ukb; https://doi.org/10.1186/s13059-021-02591-w,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,10.1186/s13059-021-02591-w,,Polygenic transcriptome risk scores (PTRS) can improve portability of polygenic risk scores across ancestries,,19526,1,doi; title,"[{""app_id"": ""19526"", ""evidence_class"": ""B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY"", ""evidence_urls"": ""https://link.springer.com/article/10.1186/s13059-021-02591-w; https://pmc.ncbi.nlm.nih.gov/articles/PMC8759285/; https://github.com/liangyy/ptrs-ukb; https://doi.org/10.1186/s13059-021-02591-w"", ""identifier"": ""10.1186/s13059-021-02591-w"", ""identifier_type"": ""doi; title"", ""pub_id"": """", ""source_relation"": ""Genome Biology article links source code to liangyy/ptrs-ukb and reports UKB Application Number 19526; DMCA target hakyimlab/PTRS-UKB matches senior-lab identity and project name but lacks GitHub fork/source proof.""}]",B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY,public_metadata_seed; B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY,false,false,false,first_attempt_on_hail.ipynb,single_file,,,,,,,,0,evidence/lineages/lineage_hakyimlab_ptrs-ukb.md,,,,,,,,,
2025-11-13-uk-biobank-7,2025-11-13,2025/11/2025-11-13-uk-biobank-7.md,https://github.com/hakyimlab/ptrs-ukb,hakyimlab,ptrs-ukb,http_451,lineage_hakyimlab_ptrs-ukb,unknown,,notebook/first_look_at_prs.ipynb,genotype; phenotype; hospital_episode_statistics; gwas,,,2025-11-13,Polygenic transcriptome risk scores (PTRS) can improve portability of polygenic risk scores across ancestries,10.1186/s13059-021-02591-w,,Yanyu Liang; Milton Pividori; Ani Manichaikul; Abraham A. Palmer; Nancy J. Cox; Heather E. Wheeler; Hae Kyung Im,19526,Phenomewide scan of gene level associations,Dr Hae Kyung Im,University of Chicago,true,probable,85,Public metadata seed records strong but non-deterministic repository-publication-application evidence.,https://github.com/github/dmca/blob/master/2025/11/2025-11-13-uk-biobank-7.md; https://github.com/hakyimlab/ptrs-ukb/blob/master/notebook/first_look_at_prs.ipynb; https://github.com/hakyimlab/ptrs-ukb; https://link.springer.com/article/10.1186/s13059-021-02591-w; https://pmc.ncbi.nlm.nih.gov/articles/PMC8759285/; https://github.com/liangyy/ptrs-ukb; https://doi.org/10.1186/s13059-021-02591-w,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,10.1186/s13059-021-02591-w,,Polygenic transcriptome risk scores (PTRS) can improve portability of polygenic risk scores across ancestries,,19526,1,doi; title,"[{""app_id"": ""19526"", ""evidence_class"": ""B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY"", ""evidence_urls"": ""https://link.springer.com/article/10.1186/s13059-021-02591-w; https://pmc.ncbi.nlm.nih.gov/articles/PMC8759285/; https://github.com/liangyy/ptrs-ukb; https://doi.org/10.1186/s13059-021-02591-w"", ""identifier"": ""10.1186/s13059-021-02591-w"", ""identifier_type"": ""doi; title"", ""pub_id"": """", ""source_relation"": ""Genome Biology article links source code to liangyy/ptrs-ukb and reports UKB Application Number 19526; DMCA target hakyimlab/PTRS-UKB matches senior-lab identity and project name but lacks GitHub fork/source proof.""}]",B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY,public_metadata_seed; B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY,false,false,false,first_look_at_prs.ipynb,single_file,,,,,,,,0,evidence/lineages/lineage_hakyimlab_ptrs-ukb.md,,,,,,,,,
2025-11-13-uk-biobank-7,2025-11-13,2025/11/2025-11-13-uk-biobank-7.md,https://github.com/hakyimlab/ptrs-ukb,hakyimlab,ptrs-ukb,http_451,lineage_hakyimlab_ptrs-ukb,unknown,,notebook/hail_reml.ipynb,genotype; phenotype; hospital_episode_statistics; gwas,,,2025-11-13,Polygenic transcriptome risk scores (PTRS) can improve portability of polygenic risk scores across ancestries,10.1186/s13059-021-02591-w,,Yanyu Liang; Milton Pividori; Ani Manichaikul; Abraham A. Palmer; Nancy J. Cox; Heather E. Wheeler; Hae Kyung Im,19526,Phenomewide scan of gene level associations,Dr Hae Kyung Im,University of Chicago,true,probable,85,Public metadata seed records strong but non-deterministic repository-publication-application evidence.,https://github.com/github/dmca/blob/master/2025/11/2025-11-13-uk-biobank-7.md; https://github.com/hakyimlab/ptrs-ukb/blob/master/notebook/hail_reml.ipynb; https://github.com/hakyimlab/ptrs-ukb; https://link.springer.com/article/10.1186/s13059-021-02591-w; https://pmc.ncbi.nlm.nih.gov/articles/PMC8759285/; https://github.com/liangyy/ptrs-ukb; https://doi.org/10.1186/s13059-021-02591-w,target repository owner/uploader only; not attributed to the UKB application team without independent evidence,true,10.1186/s13059-021-02591-w,,Polygenic transcriptome risk scores (PTRS) can improve portability of polygenic risk scores across ancestries,,19526,1,doi; title,"[{""app_id"": ""19526"", ""evidence_class"": ""B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY"", ""evidence_urls"": ""https://link.springer.com/article/10.1186/s13059-021-02591-w; https://pmc.ncbi.nlm.nih.gov/articles/PMC8759285/; https://github.com/liangyy/ptrs-ukb; https://doi.org/10.1186/s13059-021-02591-w"", ""identifier"": ""10.1186/s13059-021-02591-w"", ""identifier_type"": ""doi; title"", ""pub_id"": """", ""source_relation"": ""Genome Biology article links source code to liangyy/ptrs-ukb and reports UKB Application Number 19526; DMCA target hakyimlab/PTRS-UKB matches senior-lab identity and project name but lacks GitHub fork/source proof.""}]",B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY,public_metadata_seed; B1_AUTHOR_LAB_PROJECT_NAME_TOPIC_CONSISTENCY,false,false,false,hail_reml.ipynb,single_file,,,,,,,,0,evidence/lineages/lineage_hakyimlab_ptrs-ukb.md,,,,,,,,,
